Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.107.128-192.168.107.129-80-51828-6,192.168.107.129,51828,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50799-6,192.168.107.129,50799,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-49885-6,192.168.107.129,49885,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50524-6,192.168.107.129,50524,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51650-6,192.168.107.129,51650,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51117-6,192.168.107.129,51117,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50088-6,192.168.107.129,50088,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50315-6,192.168.107.129,50315,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51468-6,192.168.107.129,51468,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51948-6,192.168.107.129,51948,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50622-6,192.168.107.129,50622,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51006-6,192.168.107.129,51006,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50413-6,192.168.107.129,50413,192.168.107.128,80,6,04/05/2020 12:50:23 PM,4,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,3.0E7,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,40,0.0,500000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51215-6,192.168.107.129,51215,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50875-6,192.168.107.129,50875,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-49908-6,192.168.107.129,49908,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50270-6,192.168.107.129,50270,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51313-6,192.168.107.129,51313,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51566-6,192.168.107.129,51566,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50720-6,192.168.107.129,50720,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50973-6,192.168.107.129,50973,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51104-6,192.168.107.129,51104,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50172-6,192.168.107.129,50172,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50511-6,192.168.107.129,50511,192.168.107.128,80,6,04/05/2020 12:50:23 PM,4,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,3.0E7,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,40,0.0,500000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50119-6,192.168.107.129,50119,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50031-6,192.168.107.129,50031,192.168.107.128,80,6,04/05/2020 12:50:23 PM,3,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,4.0E7,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,40,0.0,666666.6666666666,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51411-6,192.168.107.129,51411,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50679-6,192.168.107.129,50679,192.168.107.128,80,6,04/05/2020 12:50:23 PM,3,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,4.0E7,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,40,0.0,666666.6666666666,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51770-6,192.168.107.129,51770,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-49961-6,192.168.107.129,49961,192.168.107.128,80,6,04/05/2020 12:50:23 PM,5,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,2.3999999999999996E7,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,0,40,0.0,399999.99999999994,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50217-6,192.168.107.129,50217,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50448-6,192.168.107.129,50448,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50777-6,192.168.107.129,50777,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50546-6,192.168.107.129,50546,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51290-6,192.168.107.129,51290,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51672-6,192.168.107.129,51672,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51139-6,192.168.107.129,51139,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51717-6,192.168.107.129,51717,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51446-6,192.168.107.129,51446,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50066-6,192.168.107.129,50066,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50337-6,192.168.107.129,50337,192.168.107.128,80,6,04/05/2020 12:50:23 PM,3,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,4.0E7,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,40,0.0,666666.6666666666,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50688-6,192.168.107.129,50688,192.168.107.128,80,6,04/05/2020 12:50:23 PM,2,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,6.0E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51619-6,192.168.107.129,51619,192.168.107.128,80,6,04/05/2020 12:50:23 PM,3,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,4.0E7,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,40,0.0,666666.6666666666,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-50292-6,192.168.107.129,50292,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.107.128-192.168.107.129-80-51544-6,192.168.107.129,51544,192.168.107.128,80,6,04/05/2020 12:50:23 PM,1,0,2,0.0,120.0,0,0,0,0,120.0,0.0,60.0,84.8528137423857,1.2E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,0.0,120.0,80.0,69.2820323027551,4800.0,0,1,0,0,0,0,0,0,0.0,120.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
